1 	[#6][NX3H1][SX4](=[OX1])(=[OX1])[OX2H1]
1 	[NX3]([#6])([#6])[CX3](=[SX1])[NX3H2]
1 	[CX3]=[CX3][CX3]=[CX3][CX3]=[CX3][CX3](=[OX1])[OX2H1]
1 	[BrX1][CX3](=[OX1])[#6]
1 	[NX3H2][SX4](=[OX1])(=[OX1])[OX2][#6]
1 	N1=CCNC1(=O)
1 	[#6][SX2][CX3](=[OX1])[OX2][#6]
1 	[#6][Cu]
1 	[#6][CX3]=[SX2][#6]
1 	[OX2H1][CX3](=[OX1])[CX4H]([#6])[CX3](=[OX1])[OX2][#6]
1 	[#6][NX4H3+]
1 	[FX1][SX4](=[OX1])(=[OX1])[OX2][#6]
1 	N1=COCC1(=O)
1 	[#6][PX3H1][#6]
1 	c1cnns1
1 	[NX3]([#6])([#6])[SX4](=[OX1])(=[OX1])[OX2H1]
1 	[#6][SX2][CX3](=[SX1])[NX3H2]
1 	[#6][OX2][NX2]=[OX1]
1 	[BrX1][CX2]#[CX2]
1 	[#6][OX2][PX4H1](=[OX1])[OX2][#6]
1 	C1[CX3](=[OX1])OC1
1 	[#6][NX2]=[NX2H1]
1 	[IX1][CH2][CX3]=[CX3]
1 	[FX1][CH2][CX3]=[CX3]
1 	[#6][NX4H1+]([#6])[#6]
1 	[#6][OX2][PX4H1](=[OX1])[OX2H1]
1 	[CX3](=[OX1])[OX2][OX2][#6]
1 	[CX3]=[CX3][CX3]=[CX3][CX3]=[CX3][CX3]=[CX3][CX3H1](=[OX1])
1 	[CX3H1](=[OX1])[NX3H1][CX3](=[OX1])[#6]
1 	[OX2H1][CX3](=[OX1])[NX3H1][#6]
2 	[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1):[#6](:[#6](:[#6])-[#6]-[#6](-[#8]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6])-[#6]
2 	[#6][CX3H1](=[NX2H1])
2 	[#6]-[#6]-[#8]-[#6](-[#6]-[#6](-[#6](-[#8]-[#6](=[#8])-[#6])-[#6])-[#6]-[#6]-[#6])=[#8]
2 	[#6]-[#6](-[#6](:[#6]-[#6](-[#6])(-[#6])-[#6]):[#6]:[#6](-[#6]):[#6]-[#6])(-[#6])-[#6]
2 	[CX3H2]=[NX2][#6]
2 	[ClX1][CX2]#[CX2]
2 	[#15]-[#6]-[#6](-[#8]-[#6](-[#6])(-[#6])-[#6])=[#8]
2 	[#6]-[#6]-[#8]-[#6](-[#7](-[#6]-[#6])-[#6](-[#6])-[#6]-[#6](-[#8]-[#6]-[#6])-[#6])=[#8]
2 	[#6]-[#8]-[#6]-1(-[#6](-[#7]-2-[#6](=[#6](-[#6]-[#16]-[#6]-1-2)-[#6]-[#8]-[#6](=[#8])-[#6])-[#6](-[#8])=[#8])=[#8])-[#7]-[#6](-[#6])=[#8]
2 	[#6]-[#6]-[#6](-[#6](-[#6]-[#6]-[#6]-[#6])-[#6]-[#6]-[#6])-[#6]-1-[#6]-[#6]-[#6]-1
2 	[#6][CX3](=[SX1])[OX2H1]
2 	[#7]=[#6]:1:[#16]:[#7]:[#6]:[#7]:1-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
2 	[#6]-[#6]-[#8]-[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1):[#6](:[#6]:[#6])-[#6]
2 	[#6]-[#6](-[#8]-[#6](:[#6]):[#7])(-[#6])-[#6]
2 	[#6](:[#6]):[#6](:[#6])-[#6]-[#6]-[#6](-[#6](-[#6]-[#8])-[#8])-[#6]-[#8]
2 	[#6][NX3H1][CX2]#[NX1]
2 	[#6][CX3](=[SX1])[SX2][#6]
2 	[#6]-[#6]-[#6]-[#6]-[#6](=[#8])-[#8]-[#6](-[#6](-[#6])-[#6])(-[#6])-[#6]-[#8]-[#6]
2 	[#6](-[#6](-[#8])-[#6]-[#6](-[#6](:[#6]:[#7]):[#6]:[#7])-[#6])-[#6]
2 	[#6]-[#6]-[#6]-[#6](-[#6](=[#8])-[#8]-[#6]-[#6])(-[#7])-[#6]-[#6]-[#6]
2 	[#6]=[#6]-[#6]-[#8]-[#6](-[#6]-[#7](-[#6])-[#6])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
2 	[#6]-[#6]-[#8]-[#6]-[#6]-[#6](:[#6]):[#6]:[#6]:[#6]:[#6]:[#6]:[#6]-[#8]-[#6]
2 	[#6]-[#6]-[#6](-[#6](:[#6]:[#7]):[#6]:[#6]-[#6]=[#8])=[#8]
2 	[#6][OX2][PX4]([NX3H1][#6])(=[OX1])[OX2][#6]
2 	[#6](-[#7]-[#6](-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8])-[#6]-[#6]-[#6]-[#6]-[#7]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
2 	[#7]#[#7]-[#7]-[#6]-[#6]-1-[#8]-[#6](-[#6]-[#6](-[#6]-1-[#8])-[#8])-[#8]-[#6]-[#6]
2 	[#6][CX3](=[OX1])[OX2][CX3](=[OX1])[OX2][#6]
2 	[#6]-[#6](:[#6](-[#8]):[#7]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1):[#6]:[#7]
2 	[#6]-[#7]-[#6]-[#6](:[#6]-[#8]):[#6]:[#6](:[#6])-[#6]:[#6]:[#6]:[#6]:[#6]:[#7]
2 	[#6][OX2][CX3](=[SX1])[NX3]([#6])([#6])
2 	[#6]-[#6](-[#8]-[#6](-[#6](:[#6](-[#6](-[#6])-[#6]):[#6]):[#6]-[#6])=[#8])(-[#6])-[#6]
2 	[#6]-[#16](-[#8]-[#6](-[#6](-[#6]=[#8])-[#6])-[#6]-[#6]-[#6]-[#6])(=[#8])=[#8]
2 	[#6][OX2][CX3](=[OX1])[CX4H2][CX3](=[OX1])[OX2][#6]
2 	[#6](-[#6])-[#8]-[#6]-[#6]-[#6](-[#7]-[#6](-[#8]-[#6]-[#6])=[#8])-[#6]-[#6]-[#6]-[#6](-[#8])=[#8]
2 	[#6][CX3](=[OX1])[CX4H1]([#6])[CX3](=[OX1])[OX2H1]
2 	[#6]-[#7]-[#6](-[#6]:[#6](-[#6]):[#7]:[#6]:[#6]:[#6]:[#6]:[#6])=[#8]
2 	[#6]-[#6](-[#8]-[#6](-[#7]-[#6](-[#6]-[#8]-[#6]-[#6])-[#6]-[#6](-[#8]-[#6](=[#8])-[#6])-[#6])=[#8])(-[#6])-[#6]
2 	[#6](-[#6](-[#6])(-[#6]=[#8])-[#7]-[#6]=[#8])-[#6](-[#6]-[#6])-[#6]-[#8]
2 	[#6]-[#6]-1(-[#6]-[#6](-[#6]-[#6](-[#7]-1)-[#6])=[#8])-[#6]
2 	N1=CSCC1(=O)
2 	[#8]-[#6](-[#6])-[#6]-[#6](-[#7]-[#6](-[#8]-[#6](-[#6])(-[#6])-[#6])=[#8])-[#6](-[#8]-[#6]-[#6])=[#8]
2 	[CX3]=[CX3][CX3]=[CX3][CX3]=[CX3][CX3]=[CX3][CX3](=[OX1])[OX2][#6]
3 	[#6]-[#6](-[#8]-[#6]-[#6]-[#6]-[#6](-[#6]-[#6]-[#6]-[#6])=[#6])(-[#8]-[#6]-[#6]-[#6])-[#6]
3 	[#6]-[#6]-[#8]-[#6]-[#6]-[#7](-[#6](-[#6])(-[#6])-[#6]-[#6])-[#6]
3 	[#6]-[#6]-[#6]-[#8]-[#6](-[#6](-[#6]-[#6]=[#8])-[#6](=[#8])-[#8])(-[#6])-[#6]
3 	[#6]=[#6](-[#6](-[#8]-[#6])-[#7]-[#6])-[#6]
3 	[#6][OX2][CX3](=[SX1])[OX2][#6]
3 	[#6]-[#6](-[#8]-[#6]-[#6](-[#6](-[#6]-[#8]-[#6](-[#6])(-[#6])-[#6])-[#6])-[#6])(-[#6])-[#6]
3 	[#6][SX2][CX3](=[SX1])[SX2][#6]
3 	[#6](-[#8])-[#6]-[#7]-[#6]-[#6](:[#6]:[#6]:[#6]:[#6]):[#6]:[#7]:[#6]
3 	[CX3]=[CX3][CX3]=[CX3][CX3]=[CX3][CX3H1](=[OX1])
3 	[#6]=[#6]-[#6]-[#6]-[#6]-[#6]-[#8]-[#6](-[#6](-[#6])-[#6])-[#6]-[#8]-[#6]
3 	[#6](-[#7](-[#6]-[#7](-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8]
3 	[#6]-[#6]-1(-[#6](-[#6]-[#6](-[#6]-[#6]-1)-[#6]-1(-[#6])-[#6]-[#6]-[#6]-[#6](-[#6])(-[#6])-[#6]-1-[#6]-[#6])-[#6]-[#6]=[#8])-[#6]
3 	[#6]:[#6](:[#6]:[#6](-[#6](-[#7]-[#6]-[#6]-[#8])=[#8]):[#6]):[#6]:[#6]
3 	[#6]-[#6](-[#7]-[#6]:1:[#6]:[#6]:[#6](-[#6]:2:[#6]:[#6]:[#6](:[#6]:[#6]:2)-[#7]):[#6]:[#6]:1)=[#8]
3 	[#6](:[#6]-[#6]-[#7]-[#6]):[#7]:[#6]:1:[#6]:[#6]:[#6]:[#6]:[#7]:1
3 	[#6]-1(-[#7]-[#6](-[#7]-[#6]-1=[#8])=[#8])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
3 	[#6]-[#6]:[#6]:[#6]:1:[#7]:[#6]:[#6]:[#6](-[#6]):[#6]:1
3 	[#6]-[#8]-[#6]:1:[#6]:[#6](-[#8]-[#6]-[#6]:[#6]:[#6]:[#6]:2:[#6]:[#6]:[#6]:[#6]:[#6]:2):[#6]:[#6]:[#6]:1
3 	[#8]-[#6]-[#6]-[#6](-[#7](-[#6])-[#6](-[#8]-[#6](-[#6])(-[#6])-[#6])=[#8])-[#6](-[#8])=[#8]
3 	[#6]-[#6]-[#7](-[#6]:[#6]:[#6]:[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]-[#6]
3 	[#6](-[#6](:[#6](:[#7])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1):[#6]:[#6]:[#6]-[#6])=[#8]
3 	[#6]:[#6](:[#6]:[#6](-[#6]):[#6]):[#6](-[#6]-[#8]-[#6]):[#6]
3 	[#6]-[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1-[#6](-[#6]-[#8]-[#6]-[#6])-[#8]
3 	[#6]-[#6]-[#6]:1:[#6]:[#6](:[#6]:[#7]:[#6]:1-[#6](-[#6])-[#6])-[#6](-[#8])=[#8]
3 	[#8]-[#6](-[#6](:[#6]):[#6]:[#6]:[#6])(-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)-[#6]=[#6]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
3 	[#8]=[#6](-[#6]:1:[#6]:[#6]:[#6]:[#7]:[#6]:1)-[#7]-[#6](-[#6])-[#6]:[#6]:[#6]:[#6]:[#6]
3 	[#7]-[#6]-[#6]-[#6]-[#6]-[#6]-[#6](-[#7]-[#6]=[#8])-[#6]-[#6]
3 	[#6]-[#6](-[#8]-[#6](-[#7]-[#6](-[#6]-[#6]-[#6](-[#8])=[#8])-[#6](-[#8])=[#8])=[#8])(-[#6])-[#6]
3 	[#6]:[#6]:[#6]:[#6](:[#6])-[#6]-[#7]-[#6]-[#6]:1:[#7]:[#6]:[#6]:[#6]:[#6]:1
3 	[#6][CX3](=[SX1])[OX2][#6]
3 	[#6]-1=[#7]-[#7](-[#6](-[#6]-1)=[#8])-[#6]:1:[#6]:[#6]:[#6](:[#6]:[#6]:1)-[#7](-[#8])=[#8]
3 	[#6]-[#16](-[#8]-[#6](-[#6])-[#6]-[#6]-[#6](-[#8]-[#6]-[#6])=[#8])(=[#8])=[#8]
3 	[#6]-[#6]-[#8]-[#6](-[#6](-[#6]-[#6]-[#6](-[#8]-[#6]-[#6])=[#8])-[#6]-[#6](-[#8])-[#6])=[#8]
3 	[#6]-[#6]-[#6]-[#8]-[#6]-[#6]:1:[#6]:[#6](:[#6](:[#6](:[#6]:1)-[#8]-[#6])-[#8])-[#8]-[#6]
3 	[#6][CX3](=[NX2H1])[NX3]([#6])[#6]
3 	[#6]=[#6]-[#6]-[#6]-[#6](-[#6]-[#8]-[#6](-[#6])-[#6])-[#7]
3 	[#6]-1-[#6]-[#6]-[#7](-[#6]-[#6]-1)-[#6]-[#6](-[#8])-[#6]-[#8]-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
3 	[#6](-[#7]-[#6](-[#7](-[#6]=[#8])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1)=[#8])-[#6]:1:[#6]:[#6]:[#6]:[#6]:[#6]:1
3 	[#8]-[#6](-[#6])-[#6]-[#6]-[#6](-[#8]-[#6]-[#6](:[#6]):[#6]:[#6])=[#8]
